shipment_id,order_id,warehouse_id,partner_id,route_id,shipment_status,dispatch_date,delivery_date
11848,11848,41,633,162,Delayed,2025-02-21,2024-06-20
11849,11849,224,928,1181,In Transit,2024-09-13,2025-02-21
11850,11850,21,450,2850,Delayed,2024-12-11,2024-04-23
11851,11851,46,735,120,Delivered,2024-05-31,2024-12-05
11852,11852,122,1086,2896,Delayed,2024-12-14,2024-01-26
11853,11853,414,504,3411,Cancelled,2024-03-20,2024-03-07
11854,11854,383,1304,2499,Delayed,2025-02-11,2024-12-21
11855,11855,360,1792,1697,Delivered,2024-09-10,2024-07-03
11856,11856,48,1232,4067,Cancelled,2024-01-06,2024-11-18
11857,11857,295,1279,190,In Transit,2025-01-10,2024-08-18
11858,11858,4,1950,574,Delayed,2024-05-07,2024-05-24
11859,11859,384,1828,1737,Delivered,2024-09-13,2025-02-27
11860,11860,177,201,2544,In Transit,2024-10-09,2024-01-05
11861,11861,13,938,2350,Cancelled,2025-03-05,2024-10-19
11862,11862,198,1769,972,Cancelled,2024-11-17,2024-08-05
11863,11863,447,1943,4438,Cancelled,2024-03-01,2024-06-19
11864,11864,22,1212,1637,Delayed,2025-03-12,2024-08-24
11865,11865,229,487,3059,In Transit,2024-10-24,2024-09-14
11866,11866,379,1441,2841,Delivered,2024-05-29,2024-08-21
11867,11867,372,678,3897,Delivered,2024-09-17,2024-04-05
11868,11868,15,161,4089,Cancelled,2024-07-31,2025-03-06
11869,11869,442,1313,1157,In Transit,2024-08-10,2024-05-21
11870,11870,91,242,4053,Delivered,2024-06-21,2025-02-08
11871,11871,425,1121,347,In Transit,2024-08-17,2024-11-19
11872,11872,154,934,4006,Cancelled,2025-01-14,2024-02-06
11873,11873,27,820,746,Cancelled,2024-12-17,2025-01-19
11874,11874,381,1561,531,Delayed,2024-01-11,2025-01-01
11875,11875,42,42,2714,Delayed,2024-12-08,2024-07-12
11876,11876,372,1665,830,Cancelled,2024-10-23,2024-09-24
11877,11877,265,246,2387,In Transit,2024-11-11,2025-03-01
11878,11878,24,1280,511,Cancelled,2025-02-09,2024-11-27
11879,11879,427,56,3464,In Transit,2024-12-10,2025-03-10
11880,11880,378,1112,1951,In Transit,2025-02-20,2024-02-04
11881,11881,58,1596,4580,Cancelled,2024-12-13,2024-12-24
11882,11882,499,569,3830,Cancelled,2024-07-19,2025-04-18
11883,11883,6,620,4941,In Transit,2024-10-02,2024-02-05
11884,11884,376,361,600,Delivered,2025-03-16,2024-09-16
11885,11885,463,1623,788,In Transit,2024-06-11,2025-04-24
11886,11886,224,1496,3412,Delivered,2024-09-25,2024-04-07
11887,11887,243,875,466,Delayed,2024-10-27,2025-05-11
11888,11888,78,444,1538,Cancelled,2024-06-06,2024-07-02
11889,11889,126,1454,818,Delivered,2024-07-23,2024-09-05
11890,11890,48,194,896,Delayed,2024-08-15,2024-12-08
11891,11891,213,1562,3759,In Transit,2024-01-06,2025-03-01
11892,11892,283,227,2400,In Transit,2025-03-22,2024-02-08
11893,11893,440,1105,2771,In Transit,2024-11-07,2024-06-26
11894,11894,292,1225,1642,In Transit,2025-05-05,2024-06-14
11895,11895,82,659,4107,Cancelled,2024-04-08,2025-04-15
11896,11896,152,177,504,In Transit,2025-04-01,2024-05-11
11897,11897,199,195,3234,Cancelled,2025-02-05,2025-04-19
11898,11898,258,1148,3646,Delayed,2024-05-17,2024-12-04
11899,11899,191,1808,1911,In Transit,2025-03-04,2025-04-03
11900,11900,468,581,1919,Delayed,2024-04-20,2024-07-26
11901,11901,67,157,1633,Cancelled,2024-10-18,2025-05-13
11902,11902,300,1768,2008,Delivered,2025-04-27,2024-09-16
11903,11903,161,1636,3609,In Transit,2025-02-13,2024-12-16
11904,11904,293,534,1137,Delivered,2024-01-19,2024-02-19
11905,11905,41,1625,230,In Transit,2025-04-17,2024-09-19
11906,11906,461,452,4648,Delayed,2024-05-05,2024-12-29
11907,11907,121,1786,4179,In Transit,2025-05-04,2025-01-08
11908,11908,186,672,3835,Cancelled,2024-11-23,2025-05-30
11909,11909,193,1649,4960,In Transit,2024-04-22,2025-03-10
11910,11910,32,1222,1480,Delayed,2024-08-18,2024-12-09
11911,11911,319,932,4737,Delivered,2024-06-18,2025-02-28
11912,11912,295,1308,3084,Delivered,2024-10-12,2024-03-13
11913,11913,225,845,1852,In Transit,2025-03-05,2025-03-20
11914,11914,441,1197,4189,Delayed,2024-09-29,2024-01-26
11915,11915,68,1439,3212,Delivered,2024-09-09,2024-05-06
11916,11916,215,1780,3749,Delivered,2024-09-03,2025-03-31
11917,11917,277,1782,1395,In Transit,2025-02-20,2024-01-13
11918,11918,126,781,3,Cancelled,2024-08-29,2025-02-11
11919,11919,80,1637,694,Delayed,2024-07-04,2024-04-04
11920,11920,77,1677,4062,Cancelled,2024-08-15,2024-12-24
11921,11921,423,1075,520,Delayed,2024-03-16,2024-12-22
11922,11922,384,1817,3880,Delayed,2025-01-08,2024-07-22
11923,11923,147,1757,2042,Delayed,2024-07-01,2025-03-29
11924,11924,271,320,2662,Delivered,2024-11-27,2024-10-01
11925,11925,188,576,1709,Delivered,2024-01-12,2025-05-24
11926,11926,264,1284,1054,In Transit,2024-06-11,2024-01-09
11927,11927,246,158,1100,Delayed,2024-12-19,2024-07-02
11928,11928,397,975,4720,In Transit,2024-12-14,2024-12-01
11929,11929,24,109,460,Delayed,2025-04-12,2024-01-20
11930,11930,2,1804,4839,In Transit,2024-08-13,2024-02-09
11931,11931,186,886,444,In Transit,2024-03-27,2024-12-16
11932,11932,75,1075,1377,Delivered,2024-10-18,2024-01-16
11933,11933,117,440,106,Delayed,2025-01-12,2024-08-03
11934,11934,348,220,3468,In Transit,2025-01-02,2024-01-29
11935,11935,429,1113,935,In Transit,2025-02-18,2024-07-25
11936,11936,111,1918,2803,In Transit,2024-08-17,2024-12-26
11937,11937,340,957,261,Delayed,2025-03-19,2024-01-05
11938,11938,285,1179,2907,Delivered,2024-08-17,2024-08-29
11939,11939,275,388,1042,Cancelled,2024-11-26,2024-11-22
11940,11940,311,397,1967,Delivered,2025-04-23,2024-06-07
11941,11941,470,1424,1436,Delayed,2024-05-26,2024-01-08
11942,11942,75,1675,2179,Cancelled,2024-09-27,2024-02-25
11943,11943,371,1617,4113,Cancelled,2025-04-02,2024-12-23
11944,11944,3,1855,2718,Cancelled,2025-01-14,2024-06-28
11945,11945,258,1780,2064,Delivered,2024-05-23,2024-03-11
11946,11946,172,18,1864,Delayed,2024-03-27,2024-04-21
11947,11947,212,1296,3807,Delivered,2024-07-22,2024-12-19
11948,11948,180,680,4741,Cancelled,2024-10-24,2024-05-04
11949,11949,69,1993,2141,In Transit,2024-11-20,2024-12-29
11950,11950,240,600,2491,Delayed,2024-01-18,2024-07-11
11951,11951,335,236,2895,Delivered,2024-11-10,2024-09-24
11952,11952,192,408,3287,In Transit,2024-03-23,2024-04-09
11953,11953,165,1850,4959,Delayed,2024-10-28,2024-08-23
11954,11954,106,1630,613,Delayed,2024-10-06,2025-03-21
11955,11955,188,1344,1781,In Transit,2024-09-06,2025-03-05
11956,11956,434,819,4381,Delayed,2025-04-07,2024-04-23
11957,11957,186,228,2728,Delayed,2024-07-21,2024-12-19
11958,11958,442,1273,4253,Delayed,2024-04-02,2024-07-19
11959,11959,243,450,3149,In Transit,2024-03-13,2024-04-15
11960,11960,445,1549,2557,Delivered,2025-01-05,2025-05-15
11961,11961,2,44,598,Cancelled,2024-03-30,2024-10-31
11962,11962,306,1291,3113,Delayed,2024-10-11,2025-05-09
11963,11963,440,1081,2886,In Transit,2024-08-28,2025-04-28
11964,11964,470,735,381,Delivered,2024-05-30,2025-02-07
11965,11965,410,309,4882,Delivered,2024-11-04,2024-05-16
11966,11966,53,421,3649,Delayed,2024-03-06,2025-05-24
11967,11967,201,1979,1409,In Transit,2024-06-08,2024-12-16
11968,11968,283,487,3097,Cancelled,2025-03-23,2024-05-20
11969,11969,441,577,688,In Transit,2025-03-08,2025-05-27
11970,11970,9,1220,60,In Transit,2024-05-03,2024-11-19
11971,11971,229,1991,1753,Cancelled,2024-03-11,2024-09-10
11972,11972,106,777,199,Delayed,2024-06-07,2025-04-27
11973,11973,479,684,4663,Delayed,2024-02-12,2024-05-25
11974,11974,262,1605,2615,Cancelled,2024-11-21,2024-08-24
11975,11975,170,1293,2078,Cancelled,2024-06-29,2024-10-09
11976,11976,84,920,2170,Cancelled,2025-04-18,2024-11-24
11977,11977,408,1662,4533,Delivered,2025-04-03,2024-08-16
11978,11978,266,1680,1577,Cancelled,2024-01-23,2025-02-16
11979,11979,93,1864,924,Delivered,2024-10-24,2025-05-03
11980,11980,391,1041,2059,Delayed,2024-07-12,2025-01-16
11981,11981,457,623,1760,Delayed,2024-12-02,2024-01-22
11982,11982,27,125,2712,In Transit,2024-10-18,2025-05-19
11983,11983,106,1225,4277,Delayed,2024-11-05,2024-07-11
11984,11984,11,1754,4143,Delivered,2024-06-24,2025-04-11
11985,11985,348,1858,953,Delayed,2024-04-10,2024-10-28
11986,11986,373,481,1280,Delivered,2024-05-10,2024-06-01
11987,11987,32,1813,3944,In Transit,2024-01-19,2025-03-30
11988,11988,278,119,550,Cancelled,2025-02-14,2025-01-05
11989,11989,343,1505,4502,Delivered,2024-01-30,2024-03-16
11990,11990,250,1464,3409,Delivered,2024-10-16,2025-03-03
11991,11991,202,1907,4059,Delivered,2024-09-07,2024-12-22
11992,11992,492,1403,4404,Cancelled,2025-04-17,2024-02-18
11993,11993,368,1941,3029,Delayed,2024-11-24,2024-07-03
11994,11994,231,1750,2677,Delivered,2025-03-21,2024-02-09
11995,11995,12,232,4992,Cancelled,2024-03-08,2024-10-09
11996,11996,100,223,3055,In Transit,2025-01-07,2024-03-13
11997,11997,263,1010,2263,Cancelled,2024-01-03,2025-01-04
11998,11998,257,886,2608,Delayed,2024-04-14,2024-09-06
11999,11999,63,1804,721,Cancelled,2025-01-19,2024-12-24
12000,12000,293,840,4182,Cancelled,2024-04-03,2024-09-12
12001,12001,414,292,816,In Transit,2024-05-08,2025-03-10
12002,12002,29,665,4576,Cancelled,2025-04-11,2024-04-11
12003,12003,320,1324,4027,Delayed,2024-10-23,2024-07-31
12004,12004,410,1133,1580,Delayed,2025-03-06,2024-05-25
12005,12005,232,649,99,Cancelled,2024-04-22,2025-05-20
12006,12006,269,1305,3942,Delayed,2024-07-02,2025-01-16
12007,12007,114,1114,4428,In Transit,2025-03-17,2024-09-22
12008,12008,317,630,1551,Cancelled,2024-08-04,2025-02-10
12009,12009,465,832,2584,In Transit,2025-03-05,2024-04-22
12010,12010,336,128,2575,Cancelled,2024-10-28,2024-12-29
12011,12011,11,1155,3952,In Transit,2024-04-03,2024-03-24
12012,12012,318,1046,406,Delivered,2025-01-30,2025-05-03
12013,12013,198,598,2290,Delayed,2024-02-01,2025-01-23
12014,12014,20,1740,988,Delivered,2025-01-28,2024-11-03
12015,12015,431,1642,632,Cancelled,2025-03-12,2024-11-26
12016,12016,464,741,774,Delivered,2025-03-21,2024-03-08
12017,12017,369,1460,2817,In Transit,2024-04-07,2024-01-19
12018,12018,306,92,1470,Cancelled,2025-02-13,2024-04-03
12019,12019,102,1400,942,Delayed,2025-03-06,2025-02-25
12020,12020,142,463,4899,Delivered,2024-09-26,2025-01-23
12021,12021,435,1745,318,Cancelled,2025-03-07,2024-03-02
12022,12022,205,53,3466,Delivered,2024-02-12,2024-05-05
12023,12023,305,784,2396,In Transit,2024-08-16,2024-04-30
12024,12024,94,1979,1661,Delayed,2025-02-13,2024-10-10
12025,12025,231,698,1441,Cancelled,2025-04-08,2024-09-05
12026,12026,185,1821,2006,In Transit,2024-07-10,2025-04-02
12027,12027,443,1466,2639,Delivered,2024-04-13,2024-09-16
12028,12028,392,922,3069,Delayed,2024-07-26,2024-01-10
12029,12029,16,1460,3632,Delayed,2025-04-14,2024-11-08
12030,12030,138,1171,2921,In Transit,2024-03-03,2024-12-10
12031,12031,207,1298,425,Delayed,2025-03-19,2024-07-02
12032,12032,498,1090,4564,Delayed,2025-03-01,2024-01-13
12033,12033,228,264,4522,Cancelled,2024-04-26,2024-01-09
12034,12034,453,896,2373,Cancelled,2024-04-11,2024-04-04
12035,12035,385,109,2325,Delivered,2025-03-19,2024-11-05
12036,12036,176,1809,485,Delayed,2024-08-21,2024-06-25
12037,12037,168,731,3689,Cancelled,2024-05-24,2024-09-11
12038,12038,339,1310,899,In Transit,2024-02-11,2024-01-20
12039,12039,56,441,3320,In Transit,2024-08-09,2024-08-23
12040,12040,230,1498,1306,Delivered,2024-09-04,2024-03-25
12041,12041,351,1460,2313,Delivered,2024-06-13,2024-11-07
12042,12042,436,1132,2345,Delivered,2024-10-30,2024-07-21
12043,12043,303,1369,3480,In Transit,2024-06-24,2024-01-08
12044,12044,66,446,994,Delayed,2024-07-16,2024-02-18
12045,12045,78,1764,886,Delayed,2024-01-11,2024-07-06
12046,12046,79,1567,2367,Delayed,2024-06-27,2024-04-13
12047,12047,117,466,3385,Delayed,2024-12-09,2025-03-06
12048,12048,183,1875,1102,Delivered,2024-06-30,2025-05-26
12049,12049,316,1321,469,In Transit,2024-12-25,2024-03-26
12050,12050,359,1549,730,Delivered,2024-08-31,2024-03-04
12051,12051,164,1270,1146,Cancelled,2025-04-26,2024-03-24
12052,12052,82,1836,3713,Delivered,2025-05-09,2025-01-14
12053,12053,390,1826,1485,Delayed,2024-04-29,2024-06-01
12054,12054,201,129,4518,Delayed,2025-02-11,2024-12-25
12055,12055,458,190,1586,Delivered,2024-09-24,2024-03-20
12056,12056,382,72,717,Delayed,2024-12-13,2024-05-30
12057,12057,245,526,961,Delayed,2025-02-09,2024-11-08
12058,12058,369,61,3377,Delivered,2024-02-20,2024-05-12
12059,12059,401,1630,3783,Delivered,2025-04-26,2024-02-17
12060,12060,196,680,4777,In Transit,2024-11-19,2025-04-25
12061,12061,328,1110,4830,Delivered,2025-04-01,2024-08-22
12062,12062,205,1877,1521,In Transit,2024-04-20,2025-02-12
12063,12063,258,1981,3511,Cancelled,2024-11-21,2024-06-16
12064,12064,354,434,2324,Delivered,2024-09-04,2024-07-20
12065,12065,490,524,3506,In Transit,2025-05-04,2024-01-25
12066,12066,82,258,4151,Delayed,2024-04-08,2025-01-31
12067,12067,303,103,341,Delayed,2025-01-12,2025-04-02
12068,12068,270,1556,1180,Delayed,2025-04-15,2024-05-30
12069,12069,96,1772,2513,Delayed,2024-03-09,2025-06-02
12070,12070,465,822,4925,In Transit,2024-03-24,2025-03-24
12071,12071,203,395,3913,Delivered,2024-04-02,2024-09-22
12072,12072,192,766,4568,In Transit,2024-12-31,2024-02-25
12073,12073,319,1817,4902,Delayed,2024-08-21,2024-04-02
12074,12074,99,604,1623,Delayed,2024-04-05,2025-03-30
12075,12075,446,1985,3805,Cancelled,2024-09-27,2024-02-14
12076,12076,405,1334,2544,Cancelled,2024-11-14,2025-05-25
12077,12077,334,1403,392,Delayed,2024-12-16,2024-02-28
12078,12078,458,1123,965,Cancelled,2025-04-09,2024-01-08
12079,12079,201,1930,2496,Delivered,2025-05-12,2025-05-25
12080,12080,472,540,2210,Cancelled,2025-01-17,2024-08-19
12081,12081,363,1696,2687,Cancelled,2024-02-17,2024-12-29
12082,12082,13,1200,1690,In Transit,2024-02-10,2025-02-06
12083,12083,471,840,4604,Delayed,2024-01-25,2025-05-08
12084,12084,374,1214,2455,Cancelled,2024-01-14,2025-04-01
12085,12085,339,1616,3841,In Transit,2025-01-07,2024-01-24
12086,12086,263,1967,3406,Delivered,2024-06-11,2024-06-22
12087,12087,63,493,3843,In Transit,2024-12-06,2024-04-26
12088,12088,397,1288,1939,Delayed,2024-11-19,2024-09-07
12089,12089,248,463,4442,Cancelled,2024-11-20,2025-05-01
12090,12090,69,1668,2870,Delivered,2024-03-18,2025-04-01
12091,12091,322,1763,4688,Delayed,2025-03-28,2025-05-08
12092,12092,301,1951,885,Cancelled,2024-09-15,2025-05-23
12093,12093,323,282,340,In Transit,2024-10-08,2024-04-22
12094,12094,278,1664,1964,Delivered,2024-01-22,2025-05-21
12095,12095,244,691,883,Delivered,2024-02-09,2024-02-29
12096,12096,183,1910,581,In Transit,2024-02-13,2024-02-18
12097,12097,471,1395,3405,Cancelled,2024-08-25,2024-04-01
12098,12098,493,16,2950,Delayed,2024-03-08,2024-02-05
12099,12099,365,1278,1364,In Transit,2024-06-15,2024-09-30
12100,12100,16,1408,4124,Delivered,2024-09-17,2024-09-19
12101,12101,303,1787,1397,Cancelled,2024-11-24,2024-03-08
12102,12102,339,1811,192,Delivered,2024-04-01,2024-04-28
12103,12103,269,140,3171,Delayed,2024-05-07,2024-07-25
12104,12104,188,913,4822,In Transit,2025-02-18,2024-11-03
12105,12105,120,20,2144,Delayed,2024-10-17,2024-12-04
12106,12106,494,1380,3730,Delivered,2024-04-08,2024-10-10
12107,12107,314,563,2073,In Transit,2024-09-28,2024-12-29
12108,12108,500,92,4637,In Transit,2025-05-09,2025-04-05
12109,12109,292,459,2997,In Transit,2025-01-05,2024-09-04
12110,12110,107,286,1956,In Transit,2025-02-14,2024-09-20
12111,12111,456,223,4465,Delivered,2024-12-17,2024-08-08
12112,12112,82,971,958,Cancelled,2024-04-27,2024-04-21
12113,12113,239,179,337,Delayed,2025-01-05,2024-09-13
12114,12114,98,1860,1006,Delivered,2025-03-16,2024-11-13
12115,12115,74,1025,3401,Delayed,2025-04-15,2024-06-28
12116,12116,255,1873,2037,Delayed,2024-05-12,2024-06-27
12117,12117,29,1035,4743,Delayed,2024-12-08,2024-08-30
12118,12118,365,941,1993,Delivered,2024-08-21,2024-03-08
12119,12119,332,467,534,Delayed,2024-01-04,2024-04-02
12120,12120,144,1270,2050,Delivered,2024-12-10,2024-08-28
12121,12121,262,402,1313,Cancelled,2024-05-10,2025-04-02
12122,12122,140,1177,4838,Delayed,2025-03-14,2024-06-22
12123,12123,181,1168,4769,Cancelled,2024-02-29,2024-04-16
12124,12124,279,1148,2485,Delayed,2024-10-26,2024-04-06
12125,12125,169,1664,1181,Cancelled,2024-09-22,2024-03-12
12126,12126,297,1049,2809,In Transit,2024-09-28,2025-03-26
12127,12127,266,973,349,Delayed,2025-01-31,2024-08-04
12128,12128,275,912,1203,Delivered,2024-01-24,2024-07-23
12129,12129,372,404,1375,Delivered,2024-12-31,2024-01-31
12130,12130,172,1541,2541,Cancelled,2024-11-11,2025-04-13
12131,12131,307,299,2891,Delayed,2024-11-18,2025-05-02
12132,12132,478,1738,1493,Cancelled,2025-02-11,2024-01-17
12133,12133,370,276,4447,Delivered,2024-05-22,2024-10-02
12134,12134,176,1503,4973,Delayed,2025-03-26,2024-07-07
12135,12135,223,1396,1662,In Transit,2024-09-13,2024-05-22
12136,12136,192,1835,1105,Delayed,2024-01-27,2024-11-22
12137,12137,359,544,4390,Delayed,2024-12-19,2025-05-20
12138,12138,376,279,1582,Delayed,2025-02-15,2024-09-29
12139,12139,165,1009,4825,In Transit,2025-03-11,2024-10-19
12140,12140,53,1715,1762,Cancelled,2024-09-18,2024-08-01
12141,12141,93,814,1753,In Transit,2024-01-23,2024-03-30
12142,12142,302,1192,2620,Cancelled,2024-05-20,2024-12-10
12143,12143,223,211,2095,In Transit,2024-10-02,2024-09-11
12144,12144,182,1406,1352,Delivered,2024-11-18,2025-02-06
12145,12145,114,1472,4216,Cancelled,2024-07-23,2024-03-28
12146,12146,227,1005,3421,Delayed,2024-03-06,2025-02-01
12147,12147,305,311,1693,Cancelled,2024-07-02,2024-05-09
12148,12148,436,851,3988,In Transit,2025-03-17,2024-02-04
12149,12149,210,993,45,Delivered,2024-10-31,2025-05-19
12150,12150,75,1141,196,Cancelled,2024-07-17,2025-01-08
12151,12151,439,824,3638,Delayed,2024-10-19,2024-05-03
12152,12152,148,975,1941,Cancelled,2025-03-05,2025-05-12
12153,12153,107,1123,1346,In Transit,2024-09-17,2024-06-12
12154,12154,294,1496,971,Delivered,2024-12-27,2024-03-24
12155,12155,90,1227,178,Delivered,2024-06-18,2024-06-11
12156,12156,144,888,855,Delivered,2024-11-18,2024-05-25
12157,12157,111,1212,2,In Transit,2025-04-22,2024-07-28
12158,12158,394,994,2000,Delivered,2025-04-04,2025-05-24
12159,12159,53,1609,1338,In Transit,2024-07-05,2024-12-17
12160,12160,407,1244,2847,Delayed,2024-01-05,2024-12-13
12161,12161,331,558,2685,In Transit,2024-04-15,2025-02-07
12162,12162,462,988,467,In Transit,2024-03-29,2025-04-18
12163,12163,327,1049,3214,In Transit,2024-09-13,2024-07-26
12164,12164,136,412,1462,Delayed,2025-01-14,2024-07-31
12165,12165,43,1905,993,Delayed,2024-01-28,2024-04-10
12166,12166,178,429,4942,Delayed,2024-06-08,2024-04-05
12167,12167,377,638,945,Delivered,2024-10-09,2024-04-26
12168,12168,28,1445,4773,Delivered,2024-06-03,2024-10-25
12169,12169,286,1416,1080,Cancelled,2024-11-11,2024-12-12
12170,12170,230,1616,897,Delayed,2025-03-24,2024-11-13
12171,12171,345,1891,2287,Delivered,2025-03-05,2024-01-05
12172,12172,362,833,3744,In Transit,2024-10-09,2024-06-14
12173,12173,394,1897,3290,Delayed,2024-06-26,2024-06-14
12174,12174,185,1507,3438,Delivered,2024-05-17,2025-02-19
12175,12175,308,546,1202,In Transit,2024-05-09,2024-05-01
12176,12176,197,1643,4382,Delayed,2024-06-26,2024-09-14
12177,12177,462,1452,4965,Delivered,2024-02-09,2024-07-20
12178,12178,65,940,3298,Cancelled,2024-07-01,2025-03-01
12179,12179,411,1239,1312,Delayed,2024-02-10,2024-09-22
12180,12180,60,1235,3209,In Transit,2025-04-24,2024-09-22
12181,12181,345,545,801,In Transit,2024-04-29,2024-09-19
12182,12182,216,681,3783,Delayed,2024-08-10,2024-02-01
12183,12183,384,1528,73,In Transit,2024-11-02,2025-01-20
12184,12184,305,123,4803,Cancelled,2024-08-17,2024-10-15
12185,12185,353,648,3522,Cancelled,2024-08-22,2024-12-26
12186,12186,383,391,2746,Cancelled,2025-02-16,2024-01-17
12187,12187,73,2000,1761,Cancelled,2024-06-22,2024-05-07
12188,12188,137,393,3622,Cancelled,2024-10-24,2024-11-12
12189,12189,124,1254,1611,Cancelled,2025-03-03,2024-01-15
12190,12190,337,1907,3732,Delayed,2024-06-16,2025-01-29
12191,12191,388,1304,4967,In Transit,2024-06-10,2025-02-18
12192,12192,23,1205,1808,Cancelled,2024-08-19,2025-02-23
12193,12193,34,417,1891,Delayed,2024-03-07,2024-02-17
12194,12194,156,201,1354,In Transit,2024-11-22,2024-06-25
12195,12195,321,1734,476,Delivered,2025-02-14,2024-08-22
12196,12196,281,937,4542,In Transit,2024-03-16,2025-05-04
12197,12197,382,1542,3045,Delivered,2024-11-15,2025-01-02
12198,12198,473,464,573,Cancelled,2024-02-22,2025-02-07
12199,12199,375,1180,3290,Delayed,2025-03-31,2025-01-03
12200,12200,74,1872,4433,Delayed,2024-10-11,2024-01-03
12201,12201,477,330,4309,Cancelled,2024-06-08,2024-08-02
12202,12202,190,317,4198,In Transit,2024-09-21,2024-08-18
12203,12203,240,375,4571,Delivered,2025-01-07,2025-03-26
12204,12204,415,1362,1629,Delivered,2024-08-28,2024-02-21
12205,12205,446,108,859,In Transit,2024-10-12,2024-07-21
12206,12206,205,1462,2615,Delayed,2025-02-19,2024-06-12
12207,12207,154,324,178,Delivered,2024-04-23,2025-01-03
12208,12208,394,686,4870,Delivered,2024-03-25,2024-03-26
12209,12209,223,316,2657,In Transit,2024-08-12,2024-05-13
12210,12210,224,755,324,Delayed,2024-05-17,2024-09-07
12211,12211,352,1936,432,Delayed,2025-05-05,2025-04-08
12212,12212,403,1767,3285,Delivered,2024-12-07,2024-05-08
12213,12213,372,480,79,Delivered,2025-02-12,2025-01-22
12214,12214,158,308,3099,Delivered,2024-07-26,2024-04-07
12215,12215,91,435,4300,Delayed,2024-10-16,2024-05-26
12216,12216,411,9,2708,In Transit,2025-02-13,2024-01-04
12217,12217,137,1769,1145,Cancelled,2024-07-03,2025-02-15
12218,12218,282,1950,2178,Delivered,2024-06-03,2024-06-10
12219,12219,361,573,1577,Delayed,2024-09-12,2025-04-17
12220,12220,26,1167,2555,In Transit,2025-01-27,2024-12-14
12221,12221,406,585,4575,Delayed,2024-01-18,2024-01-23
12222,12222,95,782,2288,Cancelled,2024-08-01,2024-11-10
12223,12223,82,17,1387,In Transit,2024-06-11,2024-05-07
12224,12224,62,134,377,In Transit,2024-06-05,2024-12-06
12225,12225,215,618,631,In Transit,2024-03-25,2024-07-25
12226,12226,230,1028,2596,In Transit,2024-06-11,2024-04-23
12227,12227,375,1515,3592,In Transit,2024-12-12,2024-03-20
12228,12228,293,502,979,Delayed,2024-07-10,2024-02-01
12229,12229,449,298,3440,Delivered,2025-04-25,2025-01-09
12230,12230,385,1564,2947,In Transit,2024-08-04,2024-03-19
12231,12231,29,846,778,Delivered,2025-03-22,2024-10-17
12232,12232,124,494,4266,Cancelled,2024-12-20,2024-01-03
12233,12233,259,794,642,Delayed,2024-02-28,2024-07-30
12234,12234,328,1537,2241,In Transit,2025-02-12,2024-06-28
12235,12235,429,1727,711,In Transit,2025-03-26,2024-10-06
12236,12236,200,1554,4467,Delivered,2024-05-26,2025-01-16
12237,12237,95,420,3673,In Transit,2025-03-11,2024-06-25
12238,12238,466,1989,3974,Cancelled,2024-10-13,2024-07-11
12239,12239,278,1220,4364,Cancelled,2025-04-16,2024-09-05
12240,12240,258,522,2908,Delayed,2024-10-29,2024-03-02
12241,12241,468,1277,33,Cancelled,2024-10-26,2025-02-26
12242,12242,431,1503,3282,Delivered,2024-04-15,2025-02-04
12243,12243,317,1326,4173,Delivered,2025-04-22,2025-02-23
12244,12244,443,890,82,In Transit,2024-01-09,2025-03-18
12245,12245,425,80,354,In Transit,2024-09-16,2025-01-12
12246,12246,448,1500,486,Delayed,2025-01-25,2025-04-12
12247,12247,462,1941,3806,Cancelled,2024-04-25,2024-05-14
12248,12248,384,624,4095,Cancelled,2025-02-17,2025-02-02
12249,12249,238,1464,3429,In Transit,2025-02-26,2024-03-24
12250,12250,168,89,1890,Cancelled,2024-01-15,2025-04-23
12251,12251,404,1356,747,Delivered,2024-06-11,2024-12-08
12252,12252,271,1670,4679,In Transit,2024-07-30,2024-02-23
12253,12253,389,71,147,In Transit,2024-07-24,2025-02-25
12254,12254,488,1963,2436,In Transit,2024-04-03,2024-10-25
12255,12255,66,1496,3001,In Transit,2025-05-02,2024-10-26
12256,12256,142,346,2348,In Transit,2025-04-29,2024-09-13
12257,12257,287,310,574,Delayed,2025-01-01,2024-01-04
12258,12258,444,279,1343,Delayed,2024-04-30,2025-04-06
12259,12259,284,1242,4438,In Transit,2025-01-27,2025-03-08
12260,12260,395,946,3874,Delayed,2024-02-03,2024-05-10
12261,12261,438,331,4867,Cancelled,2025-03-18,2024-04-28
12262,12262,426,1310,113,In Transit,2024-09-13,2024-03-05
12263,12263,249,1087,156,Cancelled,2024-02-09,2024-03-09
12264,12264,353,1979,2249,Delivered,2024-05-14,2024-03-23
12265,12265,355,1439,3706,In Transit,2024-05-02,2024-12-06
12266,12266,414,1816,4453,Cancelled,2024-04-23,2025-05-29
12267,12267,31,271,4214,In Transit,2024-12-17,2025-05-16
12268,12268,161,80,4748,In Transit,2024-11-08,2024-08-26
12269,12269,1,796,2879,Cancelled,2024-07-14,2024-01-16
12270,12270,346,46,912,Delayed,2025-03-19,2024-06-08
12271,12271,491,515,4117,In Transit,2024-05-05,2024-12-08
12272,12272,269,929,3265,Delivered,2024-10-01,2024-09-27
12273,12273,311,1302,3556,Cancelled,2025-03-21,2024-05-13
12274,12274,10,805,466,Delayed,2024-09-12,2024-04-09
12275,12275,413,155,2704,Cancelled,2024-01-26,2024-10-25
12276,12276,325,1236,4021,Delivered,2024-03-24,2025-04-12
